"X","Country","Disease","Year","Month","Week_num","Week_type","Week_date","hospitalisation_num","hospitalisation_rate","RSV_A","RSV_B","population","Year_Country","hospitalisation_rate_log","hemisphere","Season_week","Season"
879,"Brazil","RSV",2023,12,49,"isoweek","45264",107,0.049440343,NA,NA,216422446,"2023-Brazil",-3.006988525,"South Hemisphere",5,"2023/24"
880,"Brazil","RSV",2023,12,50,"isoweek","45271",133,0.061453885,NA,NA,216422446,"2023-Brazil",-2.789468231,"South Hemisphere",6,"2023/24"
881,"Brazil","RSV",2023,12,51,"isoweek","45278",81,0.037426802,NA,NA,216422446,"2023-Brazil",-3.285368204,"South Hemisphere",7,"2023/24"
882,"Brazil","RSV",2023,12,52,"isoweek","45285",66,0.030495913,NA,NA,216422446,"2023-Brazil",-3.490162617,"South Hemisphere",8,"2023/24"
883,"Brazil","RSV",2022,1,1,"isoweek","44564",353,0.16394699,NA,NA,215313498,"2022-Brazil",-1.808212132,"South Hemisphere",9,"2021/22"
884,"Brazil","RSV",2022,1,2,"isoweek","44571",370,0.171842455,NA,NA,215313498,"2022-Brazil",-1.761177184,"South Hemisphere",10,"2021/22"
885,"Brazil","RSV",2022,1,3,"isoweek","44578",209,0.097067765,NA,NA,215313498,"2022-Brazil",-2.332345937,"South Hemisphere",11,"2021/22"
886,"Brazil","RSV",2022,1,4,"isoweek","44585",156,0.072452494,NA,NA,215313498,"2022-Brazil",-2.624824182,"South Hemisphere",12,"2021/22"
887,"Brazil","RSV",2022,1,5,"isoweek","44592",158,0.073381372,NA,NA,215313498,"2022-Brazil",-2.612085156,"South Hemisphere",13,"2021/22"
888,"Brazil","RSV",2022,2,6,"isoweek","44599",175,0.081276837,NA,NA,215313498,"2022-Brazil",-2.509894215,"South Hemisphere",14,"2021/22"
889,"Brazil","RSV",2022,2,7,"isoweek","44606",200,0.092887813,NA,NA,215313498,"2022-Brazil",-2.376362823,"South Hemisphere",15,"2021/22"
890,"Brazil","RSV",2022,2,8,"isoweek","44613",231,0.107285424,NA,NA,215313498,"2022-Brazil",-2.232262479,"South Hemisphere",16,"2021/22"
891,"Brazil","RSV",2022,2,9,"isoweek","44620",302,0.140260598,NA,NA,215313498,"2022-Brazil",-1.964253172,"South Hemisphere",17,"2021/22"
892,"Brazil","RSV",2022,3,10,"isoweek","44627",322,0.149549379,NA,NA,215313498,"2022-Brazil",-1.900128644,"South Hemisphere",18,"2021/22"
893,"Brazil","RSV",2022,3,11,"isoweek","44634",387,0.179737919,NA,NA,215313498,"2022-Brazil",-1.716255496,"South Hemisphere",19,"2021/22"
894,"Brazil","RSV",2022,3,12,"isoweek","44641",511,0.237328363,NA,NA,215313498,"2022-Brazil",-1.438310599,"South Hemisphere",20,"2021/22"
895,"Brazil","RSV",2022,3,13,"isoweek","44648",580,0.269374659,NA,NA,215313498,"2022-Brazil",-1.311652086,"South Hemisphere",21,"2021/22"
896,"Brazil","RSV",2022,4,14,"isoweek","44655",647,0.300492076,NA,NA,215313498,"2022-Brazil",-1.202333895,"South Hemisphere",22,"2021/22"
897,"Brazil","RSV",2022,4,15,"isoweek","44662",664,0.30838754,NA,NA,215313498,"2022-Brazil",-1.17639804,"South Hemisphere",23,"2021/22"
898,"Brazil","RSV",2022,4,16,"isoweek","44669",725,0.336718323,NA,NA,215313498,"2022-Brazil",-1.088508534,"South Hemisphere",24,"2021/22"
899,"Brazil","RSV",2022,4,17,"isoweek","44676",840,0.390128816,NA,NA,215313498,"2022-Brazil",-0.941278297,"South Hemisphere",25,"2021/22"
900,"Brazil","RSV",2022,5,18,"isoweek","44683",633,0.293989929,NA,NA,215313498,"2022-Brazil",-1.224209767,"South Hemisphere",26,"2021/22"
901,"Brazil","RSV",2022,5,19,"isoweek","44690",714,0.331609493,NA,NA,215313498,"2022-Brazil",-1.103797227,"South Hemisphere",27,"2021/22"
902,"Brazil","RSV",2022,5,20,"isoweek","44697",586,0.272161293,NA,NA,215313498,"2022-Brazil",-1.3013604,"South Hemisphere",28,"2021/22"
903,"Brazil","RSV",2022,5,21,"isoweek","44704",599,0.278199001,NA,NA,215313498,"2022-Brazil",-1.279418591,"South Hemisphere",29,"2021/22"
904,"Brazil","RSV",2022,5,22,"isoweek","44711",494,0.229432899,NA,NA,215313498,"2022-Brazil",-1.472144672,"South Hemisphere",30,"2021/22"
905,"Brazil","RSV",2022,6,23,"isoweek","44718",436,0.202495433,NA,NA,215313498,"2022-Brazil",-1.597037946,"South Hemisphere",31,"2021/22"
906,"Brazil","RSV",2022,6,24,"isoweek","44725",333,0.154658209,NA,NA,215313498,"2022-Brazil",-1.866537699,"South Hemisphere",32,"2021/22"
907,"Brazil","RSV",2022,6,25,"isoweek","44732",351,0.163018112,NA,NA,215313498,"2022-Brazil",-1.813893966,"South Hemisphere",33,"2021/22"
908,"Brazil","RSV",2022,6,26,"isoweek","44739",315,0.146298306,NA,NA,215313498,"2022-Brazil",-1.92210755,"South Hemisphere",34,"2021/22"
909,"Brazil","RSV",2022,7,27,"isoweek","44746",282,0.130971817,NA,NA,215313498,"2022-Brazil",-2.032773118,"South Hemisphere",35,"2021/22"
910,"Brazil","RSV",2022,7,28,"isoweek","44753",251,0.116574206,NA,NA,215313498,"2022-Brazil",-2.14922725,"South Hemisphere",36,"2021/22"
911,"Brazil","RSV",2022,7,29,"isoweek","44760",199,0.092423374,NA,NA,215313498,"2022-Brazil",-2.381375365,"South Hemisphere",37,"2021/22"
912,"Brazil","RSV",2022,7,30,"isoweek","44767",156,0.072452494,NA,NA,215313498,"2022-Brazil",-2.624824182,"South Hemisphere",38,"2021/22"
913,"Brazil","RSV",2022,8,31,"isoweek","44774",103,0.047837224,NA,NA,215313498,"2022-Brazil",-3.039951201,"South Hemisphere",39,"2021/22"
914,"Brazil","RSV",2022,8,32,"isoweek","44781",91,0.042263955,NA,NA,215313498,"2022-Brazil",-3.163820683,"South Hemisphere",40,"2021/22"
915,"Brazil","RSV",2022,8,33,"isoweek","44788",81,0.037619564,NA,NA,215313498,"2022-Brazil",-3.280231035,"South Hemisphere",41,"2021/22"
916,"Brazil","RSV",2022,8,34,"isoweek","44795",74,0.034368491,NA,NA,215313498,"2022-Brazil",-3.370615096,"South Hemisphere",42,"2021/22"
917,"Brazil","RSV",2022,8,35,"isoweek","44802",57,0.026473027,NA,NA,215313498,"2022-Brazil",-3.631628921,"South Hemisphere",43,"2021/22"
918,"Brazil","RSV",2022,9,36,"isoweek","44809",66,0.030652978,NA,NA,215313498,"2022-Brazil",-3.485025447,"South Hemisphere",44,"2021/22"
919,"Brazil","RSV",2022,9,37,"isoweek","44816",82,0.038084003,NA,NA,215313498,"2022-Brazil",-3.267960942,"South Hemisphere",45,"2021/22"
920,"Brazil","RSV",2022,9,38,"isoweek","44823",83,0.038548443,NA,NA,215313498,"2022-Brazil",-3.255839582,"South Hemisphere",46,"2021/22"
921,"Brazil","RSV",2022,9,39,"isoweek","44830",88,0.040870638,NA,NA,215313498,"2022-Brazil",-3.197343375,"South Hemisphere",47,"2021/22"
922,"Brazil","RSV",2022,10,40,"isoweek","44837",113,0.052481615,NA,NA,215313498,"2022-Brazil",-2.947292371,"South Hemisphere",48,"2021/22"
923,"Brazil","RSV",2022,10,41,"isoweek","44844",158,0.073381372,NA,NA,215313498,"2022-Brazil",-2.612085156,"South Hemisphere",49,"2021/22"
924,"Brazil","RSV",2022,10,42,"isoweek","44851",215,0.099854399,NA,NA,215313498,"2022-Brazil",-2.304042161,"South Hemisphere",50,"2021/22"
925,"Brazil","RSV",2022,10,43,"isoweek","44858",233,0.108214302,NA,NA,215313498,"2022-Brazil",-2.223641736,"South Hemisphere",51,"2021/22"
926,"Brazil","RSV",2022,10,44,"isoweek","44865",196,0.091030057,NA,NA,215313498,"2022-Brazil",-2.39656553,"South Hemisphere",52,"2021/22"
927,"Brazil","RSV",2022,11,45,"isoweek","44872",256,0.118896401,NA,NA,215313498,"2022-Brazil",-2.129502745,"South Hemisphere",1,"2022/23"
928,"Brazil","RSV",2022,11,46,"isoweek","44879",250,0.116109767,NA,NA,215313498,"2022-Brazil",-2.153219271,"South Hemisphere",2,"2022/23"
929,"Brazil","RSV",2022,11,47,"isoweek","44886",256,0.118896401,NA,NA,215313498,"2022-Brazil",-2.129502745,"South Hemisphere",3,"2022/23"
930,"Brazil","RSV",2022,11,48,"isoweek","44893",253,0.117503084,NA,NA,215313498,"2022-Brazil",-2.141290701,"South Hemisphere",4,"2022/23"
931,"Brazil","RSV",2022,12,49,"isoweek","44900",295,0.137009525,NA,NA,215313498,"2022-Brazil",-1.987704833,"South Hemisphere",5,"2022/23"
932,"Brazil","RSV",2022,12,50,"isoweek","44907",326,0.151407136,NA,NA,215313498,"2022-Brazil",-1.887782808,"South Hemisphere",6,"2022/23"
933,"Brazil","RSV",2022,12,51,"isoweek","44914",339,0.157444844,NA,NA,215313498,"2022-Brazil",-1.848680082,"South Hemisphere",7,"2022/23"
934,"Brazil","RSV",2022,12,52,"isoweek","44921",360,0.167198064,NA,NA,215313498,"2022-Brazil",-1.788576158,"South Hemisphere",8,"2022/23"
935,"Brazil","RSV",2021,1,1,"isoweek","44200",51,0.023795502,NA,NA,214326223,"2021-Brazil",-3.738258721,"South Hemisphere",9,"2020/21"
936,"Brazil","RSV",2021,1,2,"isoweek","44207",67,0.031260757,NA,NA,214326223,"2021-Brazil",-3.465391734,"South Hemisphere",10,"2020/21"
937,"Brazil","RSV",2021,1,3,"isoweek","44214",104,0.04852416,NA,NA,214326223,"2021-Brazil",-3.025693455,"South Hemisphere",11,"2020/21"
938,"Brazil","RSV",2021,1,4,"isoweek","44221",105,0.048990739,NA,NA,214326223,"2021-Brazil",-3.016124004,"South Hemisphere",12,"2020/21"
939,"Brazil","RSV",2021,2,5,"isoweek","44228",130,0.0606552,NA,NA,214326223,"2021-Brazil",-2.802549903,"South Hemisphere",13,"2020/21"
940,"Brazil","RSV",2021,2,6,"isoweek","44235",182,0.084917281,NA,NA,214326223,"2021-Brazil",-2.466077667,"South Hemisphere",14,"2020/21"
941,"Brazil","RSV",2021,2,7,"isoweek","44242",160,0.074652554,NA,NA,214326223,"2021-Brazil",-2.594910539,"South Hemisphere",15,"2020/21"
942,"Brazil","RSV",2021,2,8,"isoweek","44249",224,0.104513576,NA,NA,214326223,"2021-Brazil",-2.258438302,"South Hemisphere",16,"2020/21"
943,"Brazil","RSV",2021,3,9,"isoweek","44256",272,0.126909342,NA,NA,214326223,"2021-Brazil",-2.064282288,"South Hemisphere",17,"2020/21"
944,"Brazil","RSV",2021,3,10,"isoweek","44263",305,0.142306432,NA,NA,214326223,"2021-Brazil",-1.949772577,"South Hemisphere",18,"2020/21"
945,"Brazil","RSV",2021,3,11,"isoweek","44270",384,0.17916613,NA,NA,214326223,"2021-Brazil",-1.719441801,"South Hemisphere",19,"2020/21"
946,"Brazil","RSV",2021,3,12,"isoweek","44277",348,0.162369306,NA,NA,214326223,"2021-Brazil",-1.817881874,"South Hemisphere",20,"2020/21"
947,"Brazil","RSV",2021,3,13,"isoweek","44284",293,0.13670749,NA,NA,214326223,"2021-Brazil",-1.989911745,"South Hemisphere",21,"2020/21"
948,"Brazil","RSV",2021,4,14,"isoweek","44291",293,0.13670749,NA,NA,214326223,"2021-Brazil",-1.989911745,"South Hemisphere",22,"2020/21"
949,"Brazil","RSV",2021,4,15,"isoweek","44298",251,0.117111195,NA,NA,214326223,"2021-Brazil",-2.144631415,"South Hemisphere",23,"2020/21"
950,"Brazil","RSV",2021,4,16,"isoweek","44305",248,0.115711459,NA,NA,214326223,"2021-Brazil",-2.156655608,"South Hemisphere",24,"2020/21"
951,"Brazil","RSV",2021,4,17,"isoweek","44312",250,0.116644616,NA,NA,214326223,"2021-Brazil",-2.148623436,"South Hemisphere",25,"2020/21"
952,"Brazil","RSV",2021,5,18,"isoweek","44319",209,0.097514899,NA,NA,214326223,"2021-Brazil",-2.327750102,"South Hemisphere",26,"2020/21"
953,"Brazil","RSV",2021,5,19,"isoweek","44326",220,0.102647262,NA,NA,214326223,"2021-Brazil",-2.276456807,"South Hemisphere",27,"2020/21"
954,"Brazil","RSV",2021,5,20,"isoweek","44333",236,0.110112518,NA,NA,214326223,"2021-Brazil",-2.206252549,"South Hemisphere",28,"2020/21"
955,"Brazil","RSV",2021,5,21,"isoweek","44340",226,0.105446733,NA,NA,214326223,"2021-Brazil",-2.249549355,"South Hemisphere",29,"2020/21"
956,"Brazil","RSV",2021,5,22,"isoweek","44347",174,0.081184653,NA,NA,214326223,"2021-Brazil",-2.511029055,"South Hemisphere",30,"2020/21"
957,"Brazil","RSV",2021,6,23,"isoweek","44354",202,0.09424885,NA,NA,214326223,"2021-Brazil",-2.361816656,"South Hemisphere",31,"2020/21"
958,"Brazil","RSV",2021,6,24,"isoweek","44361",201,0.093782271,NA,NA,214326223,"2021-Brazil",-2.366779446,"South Hemisphere",32,"2020/21"
959,"Brazil","RSV",2021,6,25,"isoweek","44368",221,0.103113841,NA,NA,214326223,"2021-Brazil",-2.271921652,"South Hemisphere",33,"2020/21"
960,"Brazil","RSV",2021,6,26,"isoweek","44375",182,0.084917281,NA,NA,214326223,"2021-Brazil",-2.466077667,"South Hemisphere",34,"2020/21"
961,"Brazil","RSV",2021,7,27,"isoweek","44382",184,0.085850437,NA,NA,214326223,"2021-Brazil",-2.455148596,"South Hemisphere",35,"2020/21"
962,"Brazil","RSV",2021,7,28,"isoweek","44389",216,0.100780948,NA,NA,214326223,"2021-Brazil",-2.294805946,"South Hemisphere",36,"2020/21"
963,"Brazil","RSV",2021,7,29,"isoweek","44396",175,0.081651231,NA,NA,214326223,"2021-Brazil",-2.50529838,"South Hemisphere",37,"2020/21"
964,"Brazil","RSV",2021,7,30,"isoweek","44403",197,0.091915957,NA,NA,214326223,"2021-Brazil",-2.386880625,"South Hemisphere",38,"2020/21"
965,"Brazil","RSV",2021,8,31,"isoweek","44410",169,0.07885176,NA,NA,214326223,"2021-Brazil",-2.540185639,"South Hemisphere",39,"2020/21"
966,"Brazil","RSV",2021,8,32,"isoweek","44417",192,0.089583065,NA,NA,214326223,"2021-Brazil",-2.412588982,"South Hemisphere",40,"2020/21"
967,"Brazil","RSV",2021,8,33,"isoweek","44424",169,0.07885176,NA,NA,214326223,"2021-Brazil",-2.540185639,"South Hemisphere",41,"2020/21"
968,"Brazil","RSV",2021,8,34,"isoweek","44431",148,0.069053613,NA,NA,214326223,"2021-Brazil",-2.67287208,"South Hemisphere",42,"2020/21"
969,"Brazil","RSV",2021,8,35,"isoweek","44438",118,0.055056259,NA,NA,214326223,"2021-Brazil",-2.899399729,"South Hemisphere",43,"2020/21"
970,"Brazil","RSV",2021,9,36,"isoweek","44445",122,0.056922573,NA,NA,214326223,"2021-Brazil",-2.866063309,"South Hemisphere",44,"2020/21"
971,"Brazil","RSV",2021,9,37,"isoweek","44452",131,0.061121779,NA,NA,214326223,"2021-Brazil",-2.794887031,"South Hemisphere",45,"2020/21"
972,"Brazil","RSV",2021,9,38,"isoweek","44459",130,0.0606552,NA,NA,214326223,"2021-Brazil",-2.802549903,"South Hemisphere",46,"2020/21"
973,"Brazil","RSV",2021,9,39,"isoweek","44466",185,0.086317016,NA,NA,214326223,"2021-Brazil",-2.449728529,"South Hemisphere",47,"2020/21"
974,"Brazil","RSV",2021,10,40,"isoweek","44473",148,0.069053613,NA,NA,214326223,"2021-Brazil",-2.67287208,"South Hemisphere",48,"2020/21"
975,"Brazil","RSV",2021,10,41,"isoweek","44480",148,0.069053613,NA,NA,214326223,"2021-Brazil",-2.67287208,"South Hemisphere",49,"2020/21"
976,"Brazil","RSV",2021,10,42,"isoweek","44487",162,0.075585711,NA,NA,214326223,"2021-Brazil",-2.582488019,"South Hemisphere",50,"2020/21"
977,"Brazil","RSV",2021,10,43,"isoweek","44494",231,0.107779625,NA,NA,214326223,"2021-Brazil",-2.227666643,"South Hemisphere",51,"2020/21"
978,"Brazil","RSV",2021,11,44,"isoweek","44501",228,0.10637989,NA,NA,214326223,"2021-Brazil",-2.240738725,"South Hemisphere",52,"2020/21"
979,"Brazil","RSV",2021,11,45,"isoweek","44508",268,0.125043028,NA,NA,214326223,"2021-Brazil",-2.079097373,"South Hemisphere",1,"2021/22"
980,"Brazil","RSV",2021,11,46,"isoweek","44515",284,0.132508284,NA,NA,214326223,"2021-Brazil",-2.021110116,"South Hemisphere",2,"2021/22"
981,"Brazil","RSV",2021,11,47,"isoweek","44522",232,0.108246204,NA,NA,214326223,"2021-Brazil",-2.223346982,"South Hemisphere",3,"2021/22"
982,"Brazil","RSV",2021,11,48,"isoweek","44529",299,0.139506961,NA,NA,214326223,"2021-Brazil",-1.96964078,"South Hemisphere",4,"2021/22"
983,"Brazil","RSV",2021,12,49,"isoweek","44536",256,0.119444087,NA,NA,214326223,"2021-Brazil",-2.124906909,"South Hemisphere",5,"2021/22"
984,"Brazil","RSV",2021,12,50,"isoweek","44543",288,0.134374598,NA,NA,214326223,"2021-Brazil",-2.007123874,"South Hemisphere",6,"2021/22"
985,"Brazil","RSV",2021,12,51,"isoweek","44550",292,0.136240912,NA,NA,214326223,"2021-Brazil",-1.993330552,"South Hemisphere",7,"2021/22"
986,"Brazil","RSV",2021,12,52,"isoweek","44557",316,0.147438795,NA,NA,214326223,"2021-Brazil",-1.91434214,"South Hemisphere",8,"2021/22"
987,"Brazil","RSV",2020,1,2,"isoweek","43836",4,0.001876205,NA,NA,213196304,"2020-Brazil",-6.278504088,"South Hemisphere",10,"2019/20"
988,"Brazil","RSV",2020,1,3,"isoweek","43843",6,0.002814308,NA,NA,213196304,"2020-Brazil",-5.87303898,"South Hemisphere",11,"2019/20"
989,"Brazil","RSV",2020,1,4,"isoweek","43850",3,0.001407154,NA,NA,213196304,"2020-Brazil",-6.566186161,"South Hemisphere",12,"2019/20"
990,"Brazil","RSV",2020,1,5,"isoweek","43857",3,0.001407154,NA,NA,213196304,"2020-Brazil",-6.566186161,"South Hemisphere",13,"2019/20"
991,"Brazil","RSV",2020,2,6,"isoweek","43864",8,0.00375241,NA,NA,213196304,"2020-Brazil",-5.585356908,"South Hemisphere",14,"2019/20"
992,"Brazil","RSV",2020,2,7,"isoweek","43871",7,0.003283359,NA,NA,213196304,"2020-Brazil",-5.7188883,"South Hemisphere",15,"2019/20"
993,"Brazil","RSV",2020,2,8,"isoweek","43878",10,0.004690513,NA,NA,213196304,"2020-Brazil",-5.362213356,"South Hemisphere",16,"2019/20"
994,"Brazil","RSV",2020,2,9,"isoweek","43885",29,0.013602487,NA,NA,213196304,"2020-Brazil",-4.297502619,"South Hemisphere",17,"2019/20"
995,"Brazil","RSV",2020,3,10,"isoweek","43892",29,0.013602487,NA,NA,213196304,"2020-Brazil",-4.297502619,"South Hemisphere",18,"2019/20"
996,"Brazil","RSV",2020,3,11,"isoweek","43899",49,0.022983513,NA,NA,213196304,"2020-Brazil",-3.772978151,"South Hemisphere",19,"2019/20"
997,"Brazil","RSV",2020,3,12,"isoweek","43906",88,0.041276513,NA,NA,213196304,"2020-Brazil",-3.187461635,"South Hemisphere",20,"2019/20"
998,"Brazil","RSV",2020,3,13,"isoweek","43913",159,0.074579154,NA,NA,213196304,"2020-Brazil",-2.595894247,"South Hemisphere",21,"2019/20"
999,"Brazil","RSV",2020,3,14,"isoweek","43920",116,0.054409949,NA,NA,213196304,"2020-Brazil",-2.911208258,"South Hemisphere",22,"2019/20"
1000,"Brazil","RSV",2020,4,15,"isoweek","43927",76,0.035647898,NA,NA,213196304,"2020-Brazil",-3.334065109,"South Hemisphere",23,"2019/20"
1001,"Brazil","RSV",2020,4,16,"isoweek","43934",25,0.011726282,NA,NA,213196304,"2020-Brazil",-4.445922624,"South Hemisphere",24,"2019/20"
1002,"Brazil","RSV",2020,4,17,"isoweek","43941",18,0.008442923,NA,NA,213196304,"2020-Brazil",-4.774426691,"South Hemisphere",25,"2019/20"
1003,"Brazil","RSV",2020,4,18,"isoweek","43948",7,0.003283359,NA,NA,213196304,"2020-Brazil",-5.7188883,"South Hemisphere",26,"2019/20"
1004,"Brazil","RSV",2020,5,19,"isoweek","43955",29,0.013602487,NA,NA,213196304,"2020-Brazil",-4.297502619,"South Hemisphere",27,"2019/20"
1005,"Brazil","RSV",2020,5,20,"isoweek","43962",13,0.006097667,NA,NA,213196304,"2020-Brazil",-5.099849092,"South Hemisphere",28,"2019/20"
1006,"Brazil","RSV",2020,5,21,"isoweek","43969",15,0.007035769,NA,NA,213196304,"2020-Brazil",-4.956748248,"South Hemisphere",29,"2019/20"
1007,"Brazil","RSV",2020,5,22,"isoweek","43976",13,0.006097667,NA,NA,213196304,"2020-Brazil",-5.099849092,"South Hemisphere",30,"2019/20"
1008,"Brazil","RSV",2020,6,23,"isoweek","43983",14,0.006566718,NA,NA,213196304,"2020-Brazil",-5.02574112,"South Hemisphere",31,"2019/20"
1009,"Brazil","RSV",2020,6,24,"isoweek","43990",6,0.002814308,NA,NA,213196304,"2020-Brazil",-5.87303898,"South Hemisphere",32,"2019/20"
1010,"Brazil","RSV",2020,6,25,"isoweek","43997",7,0.003283359,NA,NA,213196304,"2020-Brazil",-5.7188883,"South Hemisphere",33,"2019/20"
1011,"Brazil","RSV",2020,6,26,"isoweek","44004",8,0.00375241,NA,NA,213196304,"2020-Brazil",-5.585356908,"South Hemisphere",34,"2019/20"
1012,"Brazil","RSV",2020,6,27,"isoweek","44011",6,0.002814308,NA,NA,213196304,"2020-Brazil",-5.87303898,"South Hemisphere",35,"2019/20"
1013,"Brazil","RSV",2020,7,28,"isoweek","44018",13,0.006097667,NA,NA,213196304,"2020-Brazil",-5.099849092,"South Hemisphere",36,"2019/20"
1014,"Brazil","RSV",2020,7,29,"isoweek","44025",9,0.004221462,NA,NA,213196304,"2020-Brazil",-5.467573872,"South Hemisphere",37,"2019/20"
1015,"Brazil","RSV",2020,7,30,"isoweek","44032",10,0.004690513,NA,NA,213196304,"2020-Brazil",-5.362213356,"South Hemisphere",38,"2019/20"
1016,"Brazil","RSV",2020,7,31,"isoweek","44039",5,0.002345256,NA,NA,213196304,"2020-Brazil",-6.055360537,"South Hemisphere",39,"2019/20"
1017,"Brazil","RSV",2020,8,32,"isoweek","44046",5,0.002345256,NA,NA,213196304,"2020-Brazil",-6.055360537,"South Hemisphere",40,"2019/20"
1018,"Brazil","RSV",2020,8,33,"isoweek","44053",6,0.002814308,NA,NA,213196304,"2020-Brazil",-5.87303898,"South Hemisphere",41,"2019/20"
1019,"Brazil","RSV",2020,8,34,"isoweek","44060",15,0.007035769,NA,NA,213196304,"2020-Brazil",-4.956748248,"South Hemisphere",42,"2019/20"
1020,"Brazil","RSV",2020,8,35,"isoweek","44067",12,0.005628615,NA,NA,213196304,"2020-Brazil",-5.1798918,"South Hemisphere",43,"2019/20"
1021,"Brazil","RSV",2020,8,36,"isoweek","44074",9,0.004221462,NA,NA,213196304,"2020-Brazil",-5.467573872,"South Hemisphere",44,"2019/20"
1022,"Brazil","RSV",2020,9,37,"isoweek","44081",3,0.001407154,NA,NA,213196304,"2020-Brazil",-6.566186161,"South Hemisphere",45,"2019/20"
1023,"Brazil","RSV",2020,9,38,"isoweek","44088",6,0.002814308,NA,NA,213196304,"2020-Brazil",-5.87303898,"South Hemisphere",46,"2019/20"
1024,"Brazil","RSV",2020,9,39,"isoweek","44095",5,0.002345256,NA,NA,213196304,"2020-Brazil",-6.055360537,"South Hemisphere",47,"2019/20"
1025,"Brazil","RSV",2020,9,40,"isoweek","44102",18,0.008442923,NA,NA,213196304,"2020-Brazil",-4.774426691,"South Hemisphere",48,"2019/20"
1026,"Brazil","RSV",2020,10,41,"isoweek","44109",14,0.006566718,NA,NA,213196304,"2020-Brazil",-5.02574112,"South Hemisphere",49,"2019/20"
1027,"Brazil","RSV",2020,10,42,"isoweek","44116",12,0.005628615,NA,NA,213196304,"2020-Brazil",-5.1798918,"South Hemisphere",50,"2019/20"
1028,"Brazil","RSV",2020,10,43,"isoweek","44123",17,0.007973872,NA,NA,213196304,"2020-Brazil",-4.831585105,"South Hemisphere",51,"2019/20"
1029,"Brazil","RSV",2020,10,44,"isoweek","44130",15,0.007035769,NA,NA,213196304,"2020-Brazil",-4.956748248,"South Hemisphere",52,"2019/20"
1030,"Brazil","RSV",2020,11,45,"isoweek","44137",26,0.012195333,NA,NA,213196304,"2020-Brazil",-4.406701911,"South Hemisphere",1,"2020/21"
1031,"Brazil","RSV",2020,11,46,"isoweek","44144",37,0.017354897,NA,NA,213196304,"2020-Brazil",-4.053880537,"South Hemisphere",2,"2020/21"
1032,"Brazil","RSV",2020,11,47,"isoweek","44151",27,0.012664385,NA,NA,213196304,"2020-Brazil",-4.368961583,"South Hemisphere",3,"2020/21"
1033,"Brazil","RSV",2020,11,48,"isoweek","44158",31,0.01454059,NA,NA,213196304,"2020-Brazil",-4.230811245,"South Hemisphere",4,"2020/21"
1034,"Brazil","RSV",2020,11,49,"isoweek","44165",26,0.012195333,NA,NA,213196304,"2020-Brazil",-4.406701911,"South Hemisphere",5,"2020/21"
1035,"Brazil","RSV",2020,12,50,"isoweek","44172",36,0.016885846,NA,NA,213196304,"2020-Brazil",-4.081279511,"South Hemisphere",6,"2020/21"
1036,"Brazil","RSV",2020,12,51,"isoweek","44179",22,0.010319128,NA,NA,213196304,"2020-Brazil",-4.573755996,"South Hemisphere",7,"2020/21"
1037,"Brazil","RSV",2020,12,52,"isoweek","44186",27,0.012664385,NA,NA,213196304,"2020-Brazil",-4.368961583,"South Hemisphere",8,"2020/21"
1038,"Brazil","RSV",2020,12,53,"isoweek","44193",56,0.026266872,NA,NA,213196304,"2020-Brazil",-3.639446759,"South Hemisphere",9,"2020/21"
1039,"Brazil","RSV",2019,1,2,"isoweek","43472",25,0.011804543,NA,NA,211782878,"2019-Brazil",-4.439270858,"South Hemisphere",10,"2018/19"
1040,"Brazil","RSV",2019,1,3,"isoweek","43479",24,0.011332361,NA,NA,211782878,"2019-Brazil",-4.480092852,"South Hemisphere",11,"2018/19"
1041,"Brazil","RSV",2019,1,4,"isoweek","43486",28,0.013221088,NA,NA,211782878,"2019-Brazil",-4.325942172,"South Hemisphere",12,"2018/19"
1042,"Brazil","RSV",2019,1,5,"isoweek","43493",22,0.010387997,NA,NA,211782878,"2019-Brazil",-4.567104229,"South Hemisphere",13,"2018/19"
1043,"Brazil","RSV",2019,2,6,"isoweek","43500",29,0.013693269,NA,NA,211782878,"2019-Brazil",-4.290850852,"South Hemisphere",14,"2018/19"
1044,"Brazil","RSV",2019,2,7,"isoweek","43507",25,0.011804543,NA,NA,211782878,"2019-Brazil",-4.439270858,"South Hemisphere",15,"2018/19"
1045,"Brazil","RSV",2019,2,8,"isoweek","43514",66,0.031163992,NA,NA,211782878,"2019-Brazil",-3.46849194,"South Hemisphere",16,"2018/19"
1046,"Brazil","RSV",2019,2,9,"isoweek","43521",95,0.044857262,NA,NA,211782878,"2019-Brazil",-3.104269791,"South Hemisphere",17,"2018/19"
1047,"Brazil","RSV",2019,3,10,"isoweek","43528",133,0.062800166,NA,NA,211782878,"2019-Brazil",-2.767797554,"South Hemisphere",18,"2018/19"
1048,"Brazil","RSV",2019,3,11,"isoweek","43535",167,0.078854344,NA,NA,211782878,"2019-Brazil",-2.54015287,"South Hemisphere",19,"2018/19"
1049,"Brazil","RSV",2019,3,12,"isoweek","43542",215,0.101519066,NA,NA,211782878,"2019-Brazil",-2.287508654,"South Hemisphere",20,"2018/19"
1050,"Brazil","RSV",2019,3,13,"isoweek","43549",218,0.102935611,NA,NA,211782878,"2019-Brazil",-2.27365162,"South Hemisphere",21,"2018/19"
1051,"Brazil","RSV",2019,4,14,"isoweek","43556",256,0.120878516,NA,NA,211782878,"2019-Brazil",-2.112969238,"South Hemisphere",22,"2018/19"
