"X","Country","Disease","Year","Month","Week_num","Week_type","Week_date","hospitalisation_num","hospitalisation_rate","Flu_A","Flu_B","Population","Year_Country","hospitalisation_rate_scaled","hospitalisation_rate_log","hemisphere","Season_week","Season"
1,"US","Influenza",2023,NA,1,NA,NA,NA,3,NA,NA,64756584,"2023-US",1.516729775,1.098612289,"North Hemisphere",35,"2022/23"
2,"US","Influenza",2023,NA,2,NA,NA,NA,1.3,NA,NA,64756584,"2023-US",0.437423413,0.262364264,"North Hemisphere",36,"2022/23"
3,"US","Influenza",2023,NA,3,NA,NA,NA,0.8,NA,NA,64756584,"2023-US",0.119980366,-0.223143551,"North Hemisphere",37,"2022/23"
4,"US","Influenza",2023,NA,4,NA,NA,NA,0.5,NA,NA,64756584,"2023-US",-0.070485462,-0.693147181,"North Hemisphere",38,"2022/23"
5,"US","Influenza",2023,NA,5,NA,NA,NA,0.4,NA,NA,64756584,"2023-US",-0.133974072,-0.916290732,"North Hemisphere",39,"2022/23"
6,"US","Influenza",2023,NA,6,NA,NA,NA,0.3,NA,NA,64756584,"2023-US",-0.197462681,-1.203972804,"North Hemisphere",40,"2022/23"
7,"US","Influenza",2023,NA,7,NA,NA,NA,0.3,NA,NA,64756584,"2023-US",-0.197462681,-1.203972804,"North Hemisphere",41,"2022/23"
8,"US","Influenza",2023,NA,8,NA,NA,NA,0.3,NA,NA,64756584,"2023-US",-0.197462681,-1.203972804,"North Hemisphere",42,"2022/23"
9,"US","Influenza",2023,NA,9,NA,NA,NA,0.2,NA,NA,64756584,"2023-US",-0.260951291,-1.609437912,"North Hemisphere",43,"2022/23"
10,"US","Influenza",2023,NA,10,NA,NA,NA,0.3,NA,NA,64756584,"2023-US",-0.197462681,-1.203972804,"North Hemisphere",44,"2022/23"
11,"US","Influenza",2023,NA,11,NA,NA,NA,0.3,NA,NA,64756584,"2023-US",-0.197462681,-1.203972804,"North Hemisphere",45,"2022/23"
12,"US","Influenza",2023,NA,12,NA,NA,NA,0.3,NA,NA,64756584,"2023-US",-0.197462681,-1.203972804,"North Hemisphere",46,"2022/23"
13,"US","Influenza",2023,NA,13,NA,NA,NA,0.2,NA,NA,64756584,"2023-US",-0.260951291,-1.609437912,"North Hemisphere",47,"2022/23"
14,"US","Influenza",2023,NA,14,NA,NA,NA,0.2,NA,NA,64756584,"2023-US",-0.260951291,-1.609437912,"North Hemisphere",48,"2022/23"
15,"US","Influenza",2023,NA,15,NA,NA,NA,0.2,NA,NA,64756584,"2023-US",-0.260951291,-1.609437912,"North Hemisphere",49,"2022/23"
16,"US","Influenza",2023,NA,16,NA,NA,NA,0.2,NA,NA,64756584,"2023-US",-0.260951291,-1.609437912,"North Hemisphere",50,"2022/23"
17,"US","Influenza",2023,NA,17,NA,NA,NA,0.2,NA,NA,64756584,"2023-US",-0.260951291,-1.609437912,"North Hemisphere",51,"2022/23"
18,"US","Influenza",2023,NA,40,NA,NA,NA,0.2,NA,NA,64756584,"2023-US",-0.260951291,-1.609437912,"North Hemisphere",22,"2023/24"
19,"US","Influenza",2023,NA,41,NA,NA,NA,0.2,NA,NA,64756584,"2023-US",-0.260951291,-1.609437912,"North Hemisphere",23,"2023/24"
20,"US","Influenza",2023,NA,42,NA,NA,NA,0.2,NA,NA,64756584,"2023-US",-0.260951291,-1.609437912,"North Hemisphere",24,"2023/24"
21,"US","Influenza",2023,NA,43,NA,NA,NA,0.2,NA,NA,64756584,"2023-US",-0.260951291,-1.609437912,"North Hemisphere",25,"2023/24"
22,"US","Influenza",2023,NA,44,NA,NA,NA,0.4,NA,NA,64756584,"2023-US",-0.133974072,-0.916290732,"North Hemisphere",26,"2023/24"
23,"US","Influenza",2023,NA,45,NA,NA,NA,0.7,NA,NA,64756584,"2023-US",0.056491757,-0.356674944,"North Hemisphere",27,"2023/24"
24,"US","Influenza",2023,NA,46,NA,NA,NA,0.9,NA,NA,64756584,"2023-US",0.183468976,-0.105360516,"North Hemisphere",28,"2023/24"
25,"US","Influenza",2023,NA,47,NA,NA,NA,1.3,NA,NA,64756584,"2023-US",0.437423413,0.262364264,"North Hemisphere",29,"2023/24"
26,"US","Influenza",2023,NA,48,NA,NA,NA,2.1,NA,NA,64756584,"2023-US",0.945332289,0.741937345,"North Hemisphere",30,"2023/24"
27,"US","Influenza",2023,NA,49,NA,NA,NA,2.8,NA,NA,64756584,"2023-US",1.389752556,1.029619417,"North Hemisphere",31,"2023/24"
28,"US","Influenza",2023,NA,50,NA,NA,NA,4,NA,NA,64756584,"2023-US",2.151615869,1.386294361,"North Hemisphere",32,"2023/24"
29,"US","Influenza",2023,NA,51,NA,NA,NA,6.1,NA,NA,64756584,"2023-US",3.484876669,1.808288771,"North Hemisphere",33,"2023/24"
30,"US","Influenza",2023,NA,52,NA,NA,NA,7.9,NA,NA,64756584,"2023-US",4.627671639,2.066862759,"North Hemisphere",34,"2023/24"
31,"US","Influenza",2022,NA,1,NA,NA,NA,0.6,NA,NA,64756584,"2022-US",-0.006996853,-0.510825624,"North Hemisphere",35,"2021/22"
32,"US","Influenza",2022,NA,2,NA,NA,NA,0.4,NA,NA,64756584,"2022-US",-0.133974072,-0.916290732,"North Hemisphere",36,"2021/22"
33,"US","Influenza",2022,NA,3,NA,NA,NA,0.3,NA,NA,64756584,"2022-US",-0.197462681,-1.203972804,"North Hemisphere",37,"2021/22"
34,"US","Influenza",2022,NA,4,NA,NA,NA,0.2,NA,NA,64756584,"2022-US",-0.260951291,-1.609437912,"North Hemisphere",38,"2021/22"
35,"US","Influenza",2022,NA,5,NA,NA,NA,0.2,NA,NA,64756584,"2022-US",-0.260951291,-1.609437912,"North Hemisphere",39,"2021/22"
36,"US","Influenza",2022,NA,6,NA,NA,NA,0.2,NA,NA,64756584,"2022-US",-0.260951291,-1.609437912,"North Hemisphere",40,"2021/22"
37,"US","Influenza",2022,NA,7,NA,NA,NA,0.2,NA,NA,64756584,"2022-US",-0.260951291,-1.609437912,"North Hemisphere",41,"2021/22"
38,"US","Influenza",2022,NA,8,NA,NA,NA,0.3,NA,NA,64756584,"2022-US",-0.197462681,-1.203972804,"North Hemisphere",42,"2021/22"
39,"US","Influenza",2022,NA,9,NA,NA,NA,0.3,NA,NA,64756584,"2022-US",-0.197462681,-1.203972804,"North Hemisphere",43,"2021/22"
40,"US","Influenza",2022,NA,10,NA,NA,NA,0.4,NA,NA,64756584,"2022-US",-0.133974072,-0.916290732,"North Hemisphere",44,"2021/22"
41,"US","Influenza",2022,NA,11,NA,NA,NA,0.6,NA,NA,64756584,"2022-US",-0.006996853,-0.510825624,"North Hemisphere",45,"2021/22"
42,"US","Influenza",2022,NA,12,NA,NA,NA,0.7,NA,NA,64756584,"2022-US",0.056491757,-0.356674944,"North Hemisphere",46,"2021/22"
43,"US","Influenza",2022,NA,13,NA,NA,NA,0.9,NA,NA,64756584,"2022-US",0.183468976,-0.105360516,"North Hemisphere",47,"2021/22"
44,"US","Influenza",2022,NA,14,NA,NA,NA,1.1,NA,NA,64756584,"2022-US",0.310446194,0.09531018,"North Hemisphere",48,"2021/22"
45,"US","Influenza",2022,NA,15,NA,NA,NA,1.1,NA,NA,64756584,"2022-US",0.310446194,0.09531018,"North Hemisphere",49,"2021/22"
46,"US","Influenza",2022,NA,16,NA,NA,NA,1.2,NA,NA,64756584,"2022-US",0.373934804,0.182321557,"North Hemisphere",50,"2021/22"
47,"US","Influenza",2022,NA,17,NA,NA,NA,1.2,NA,NA,64756584,"2022-US",0.373934804,0.182321557,"North Hemisphere",51,"2021/22"
48,"US","Influenza",2022,NA,18,NA,NA,NA,1.1,NA,NA,64756584,"2022-US",0.310446194,0.09531018,"North Hemisphere",52,"2021/22"
49,"US","Influenza",2022,NA,19,NA,NA,NA,1,NA,NA,64756584,"2022-US",0.246957585,0,"North Hemisphere",1,"2022/23"
50,"US","Influenza",2022,NA,20,NA,NA,NA,0.8,NA,NA,64756584,"2022-US",0.119980366,-0.223143551,"North Hemisphere",2,"2022/23"
51,"US","Influenza",2022,NA,21,NA,NA,NA,0.6,NA,NA,64756584,"2022-US",-0.006996853,-0.510825624,"North Hemisphere",3,"2022/23"
52,"US","Influenza",2022,NA,22,NA,NA,NA,0.5,NA,NA,64756584,"2022-US",-0.070485462,-0.693147181,"North Hemisphere",4,"2022/23"
53,"US","Influenza",2022,NA,23,NA,NA,NA,0.3,NA,NA,64756584,"2022-US",-0.197462681,-1.203972804,"North Hemisphere",5,"2022/23"
54,"US","Influenza",2022,NA,40,NA,NA,NA,0.4,NA,NA,64756584,"2022-US",-0.133974072,-0.916290732,"North Hemisphere",22,"2022/23"
55,"US","Influenza",2022,NA,41,NA,NA,NA,0.6,NA,NA,64756584,"2022-US",-0.006996853,-0.510825624,"North Hemisphere",23,"2022/23"
56,"US","Influenza",2022,NA,42,NA,NA,NA,0.9,NA,NA,64756584,"2022-US",0.183468976,-0.105360516,"North Hemisphere",24,"2022/23"
57,"US","Influenza",2022,NA,43,NA,NA,NA,1.7,NA,NA,64756584,"2022-US",0.691377851,0.530628251,"North Hemisphere",25,"2022/23"
58,"US","Influenza",2022,NA,44,NA,NA,NA,2.5,NA,NA,64756584,"2022-US",1.199286727,0.916290732,"North Hemisphere",26,"2022/23"
59,"US","Influenza",2022,NA,45,NA,NA,NA,3.2,NA,NA,64756584,"2022-US",1.643706994,1.16315081,"North Hemisphere",27,"2022/23"
60,"US","Influenza",2022,NA,46,NA,NA,NA,3.9,NA,NA,64756584,"2022-US",2.08812726,1.360976553,"North Hemisphere",28,"2022/23"
61,"US","Influenza",2022,NA,47,NA,NA,NA,6.9,NA,NA,64756584,"2022-US",3.992785544,1.931521412,"North Hemisphere",29,"2022/23"
62,"US","Influenza",2022,NA,48,NA,NA,NA,8.7,NA,NA,64756584,"2022-US",5.135580515,2.163323026,"North Hemisphere",30,"2022/23"
63,"US","Influenza",2022,NA,49,NA,NA,NA,7.3,NA,NA,64756584,"2022-US",4.246739982,1.987874348,"North Hemisphere",31,"2022/23"
64,"US","Influenza",2022,NA,50,NA,NA,NA,6.4,NA,NA,64756584,"2022-US",3.675342497,1.85629799,"North Hemisphere",32,"2022/23"
65,"US","Influenza",2022,NA,51,NA,NA,NA,5.6,NA,NA,64756584,"2022-US",3.167433621,1.722766598,"North Hemisphere",33,"2022/23"
66,"US","Influenza",2022,NA,52,NA,NA,NA,5.2,NA,NA,64756584,"2022-US",2.913479183,1.648658626,"North Hemisphere",34,"2022/23"
67,"US","Influenza",2021,NA,45,NA,NA,NA,0.1,NA,NA,64756584,"2021-US",-0.3244399,-2.302585093,"North Hemisphere",27,"2021/22"
68,"US","Influenza",2021,NA,46,NA,NA,NA,0.1,NA,NA,64756584,"2021-US",-0.3244399,-2.302585093,"North Hemisphere",28,"2021/22"
69,"US","Influenza",2021,NA,47,NA,NA,NA,0.2,NA,NA,64756584,"2021-US",-0.260951291,-1.609437912,"North Hemisphere",29,"2021/22"
70,"US","Influenza",2021,NA,48,NA,NA,NA,0.3,NA,NA,64756584,"2021-US",-0.197462681,-1.203972804,"North Hemisphere",30,"2021/22"
71,"US","Influenza",2021,NA,49,NA,NA,NA,0.4,NA,NA,64756584,"2021-US",-0.133974072,-0.916290732,"North Hemisphere",31,"2021/22"
72,"US","Influenza",2021,NA,50,NA,NA,NA,0.6,NA,NA,64756584,"2021-US",-0.006996853,-0.510825624,"North Hemisphere",32,"2021/22"
73,"US","Influenza",2021,NA,51,NA,NA,NA,0.7,NA,NA,64756584,"2021-US",0.056491757,-0.356674944,"North Hemisphere",33,"2021/22"
74,"US","Influenza",2021,NA,52,NA,NA,NA,1,NA,NA,64756584,"2021-US",0.246957585,0,"North Hemisphere",34,"2021/22"
75,"US","Influenza",2020,NA,1,NA,NA,NA,5.3,NA,NA,64756584,"2020-US",2.976967793,1.667706821,"North Hemisphere",35,"2019/20"
76,"US","Influenza",2020,NA,2,NA,NA,NA,4.5,NA,NA,64756584,"2020-US",2.469058917,1.504077397,"North Hemisphere",36,"2019/20"
77,"US","Influenza",2020,NA,3,NA,NA,NA,4.2,NA,NA,64756584,"2020-US",2.278593088,1.435084525,"North Hemisphere",37,"2019/20"
78,"US","Influenza",2020,NA,4,NA,NA,NA,4.6,NA,NA,64756584,"2020-US",2.532547526,1.526056303,"North Hemisphere",38,"2019/20"
79,"US","Influenza",2020,NA,5,NA,NA,NA,5.3,NA,NA,64756584,"2020-US",2.976967793,1.667706821,"North Hemisphere",39,"2019/20"
80,"US","Influenza",2020,NA,6,NA,NA,NA,6,NA,NA,64756584,"2020-US",3.421388059,1.791759469,"North Hemisphere",40,"2019/20"
81,"US","Influenza",2020,NA,7,NA,NA,NA,5,NA,NA,64756584,"2020-US",2.786501964,1.609437912,"North Hemisphere",41,"2019/20"
82,"US","Influenza",2020,NA,8,NA,NA,NA,5,NA,NA,64756584,"2020-US",2.786501964,1.609437912,"North Hemisphere",42,"2019/20"
83,"US","Influenza",2020,NA,9,NA,NA,NA,4.4,NA,NA,64756584,"2020-US",2.405570307,1.481604541,"North Hemisphere",43,"2019/20"
84,"US","Influenza",2020,NA,10,NA,NA,NA,4,NA,NA,64756584,"2020-US",2.151615869,1.386294361,"North Hemisphere",44,"2019/20"
85,"US","Influenza",2020,NA,11,NA,NA,NA,2.8,NA,NA,64756584,"2020-US",1.389752556,1.029619417,"North Hemisphere",45,"2019/20"
86,"US","Influenza",2020,NA,12,NA,NA,NA,1.3,NA,NA,64756584,"2020-US",0.437423413,0.262364264,"North Hemisphere",46,"2019/20"
87,"US","Influenza",2020,NA,13,NA,NA,NA,0.3,NA,NA,64756584,"2020-US",-0.197462681,-1.203972804,"North Hemisphere",47,"2019/20"
88,"US","Influenza",2020,NA,14,NA,NA,NA,0.1,NA,NA,64756584,"2020-US",-0.3244399,-2.302585093,"North Hemisphere",48,"2019/20"
89,"US","Influenza",2020,NA,15,NA,NA,NA,0.1,NA,NA,64756584,"2020-US",-0.3244399,-2.302585093,"North Hemisphere",49,"2019/20"
90,"US","Influenza",2020,NA,16,NA,NA,NA,0.1,NA,NA,64756584,"2020-US",-0.3244399,-2.302585093,"North Hemisphere",50,"2019/20"
91,"US","Influenza",2019,NA,1,NA,NA,NA,3,NA,NA,64756584,"2019-US",1.516729775,1.098612289,"North Hemisphere",35,"2018/19"
92,"US","Influenza",2019,NA,2,NA,NA,NA,2.5,NA,NA,64756584,"2019-US",1.199286727,0.916290732,"North Hemisphere",36,"2018/19"
93,"US","Influenza",2019,NA,3,NA,NA,NA,2.1,NA,NA,64756584,"2019-US",0.945332289,0.741937345,"North Hemisphere",37,"2018/19"
94,"US","Influenza",2019,NA,4,NA,NA,NA,2.3,NA,NA,64756584,"2019-US",1.072309508,0.832909123,"North Hemisphere",38,"2018/19"
95,"US","Influenza",2019,NA,5,NA,NA,NA,3,NA,NA,64756584,"2019-US",1.516729775,1.098612289,"North Hemisphere",39,"2018/19"
96,"US","Influenza",2019,NA,6,NA,NA,NA,3.5,NA,NA,64756584,"2019-US",1.834172822,1.252762968,"North Hemisphere",40,"2018/19"
97,"US","Influenza",2019,NA,7,NA,NA,NA,3.8,NA,NA,64756584,"2019-US",2.02463865,1.335001067,"North Hemisphere",41,"2018/19"
98,"US","Influenza",2019,NA,8,NA,NA,NA,4.6,NA,NA,64756584,"2019-US",2.532547526,1.526056303,"North Hemisphere",42,"2018/19"
99,"US","Influenza",2019,NA,9,NA,NA,NA,4.6,NA,NA,64756584,"2019-US",2.532547526,1.526056303,"North Hemisphere",43,"2018/19"
100,"US","Influenza",2019,NA,10,NA,NA,NA,5.2,NA,NA,64756584,"2019-US",2.913479183,1.648658626,"North Hemisphere",44,"2018/19"
101,"US","Influenza",2019,NA,11,NA,NA,NA,5.5,NA,NA,64756584,"2019-US",3.103945012,1.704748092,"North Hemisphere",45,"2018/19"
102,"US","Influenza",2019,NA,12,NA,NA,NA,4.8,NA,NA,64756584,"2019-US",2.659524745,1.568615918,"North Hemisphere",46,"2018/19"
103,"US","Influenza",2019,NA,13,NA,NA,NA,3.6,NA,NA,64756584,"2019-US",1.897661432,1.280933845,"North Hemisphere",47,"2018/19"
104,"US","Influenza",2019,NA,14,NA,NA,NA,2.7,NA,NA,64756584,"2019-US",1.326263946,0.993251773,"North Hemisphere",48,"2018/19"
105,"US","Influenza",2019,NA,15,NA,NA,NA,1.8,NA,NA,64756584,"2019-US",0.754866461,0.587786665,"North Hemisphere",49,"2018/19"
106,"US","Influenza",2019,NA,16,NA,NA,NA,1.1,NA,NA,64756584,"2019-US",0.310446194,0.09531018,"North Hemisphere",50,"2018/19"
107,"US","Influenza",2019,NA,17,NA,NA,NA,0.8,NA,NA,64756584,"2019-US",0.119980366,-0.223143551,"North Hemisphere",51,"2018/19"
108,"US","Influenza",2019,NA,40,NA,NA,NA,0.1,NA,NA,64756584,"2019-US",-0.3244399,-2.302585093,"North Hemisphere",22,"2019/20"
109,"US","Influenza",2019,NA,41,NA,NA,NA,0.1,NA,NA,64756584,"2019-US",-0.3244399,-2.302585093,"North Hemisphere",23,"2019/20"
110,"US","Influenza",2019,NA,42,NA,NA,NA,0.2,NA,NA,64756584,"2019-US",-0.260951291,-1.609437912,"North Hemisphere",24,"2019/20"
111,"US","Influenza",2019,NA,43,NA,NA,NA,0.2,NA,NA,64756584,"2019-US",-0.260951291,-1.609437912,"North Hemisphere",25,"2019/20"
112,"US","Influenza",2019,NA,44,NA,NA,NA,0.2,NA,NA,64756584,"2019-US",-0.260951291,-1.609437912,"North Hemisphere",26,"2019/20"
113,"US","Influenza",2019,NA,45,NA,NA,NA,0.3,NA,NA,64756584,"2019-US",-0.197462681,-1.203972804,"North Hemisphere",27,"2019/20"
114,"US","Influenza",2019,NA,46,NA,NA,NA,0.4,NA,NA,64756584,"2019-US",-0.133974072,-0.916290732,"North Hemisphere",28,"2019/20"
115,"US","Influenza",2019,NA,47,NA,NA,NA,0.6,NA,NA,64756584,"2019-US",-0.006996853,-0.510825624,"North Hemisphere",29,"2019/20"
116,"US","Influenza",2019,NA,48,NA,NA,NA,0.9,NA,NA,64756584,"2019-US",0.183468976,-0.105360516,"North Hemisphere",30,"2019/20"
117,"US","Influenza",2019,NA,49,NA,NA,NA,1.3,NA,NA,64756584,"2019-US",0.437423413,0.262364264,"North Hemisphere",31,"2019/20"
118,"US","Influenza",2019,NA,50,NA,NA,NA,1.7,NA,NA,64756584,"2019-US",0.691377851,0.530628251,"North Hemisphere",32,"2019/20"
119,"US","Influenza",2019,NA,51,NA,NA,NA,2.4,NA,NA,64756584,"2019-US",1.135798118,0.875468737,"North Hemisphere",33,"2019/20"
120,"US","Influenza",2019,NA,52,NA,NA,NA,4.5,NA,NA,64756584,"2019-US",2.469058917,1.504077397,"North Hemisphere",34,"2019/20"
121,"US","Influenza",2018,NA,1,NA,"45066",NA,10.2,NA,NA,64756584,"2018-US",6.087909657,2.32238772,"North Hemisphere",35,"2017/18"
122,"US","Influenza",2018,NA,2,NA,"#########",NA,9.8,NA,NA,64756584,"2018-US",5.833955219,2.282382386,"North Hemisphere",36,"2017/18"
123,"US","Influenza",2018,NA,3,NA,"#########",NA,8.9,NA,NA,64756584,"2018-US",5.262557734,2.186051277,"North Hemisphere",37,"2017/18"
124,"US","Influenza",2018,NA,4,NA,"#########",NA,8.5,NA,NA,64756584,"2018-US",5.008603296,2.140066163,"North Hemisphere",38,"2017/18"
125,"US","Influenza",2018,NA,5,NA,"#########",NA,7.8,NA,NA,64756584,"2018-US",4.56418303,2.054123734,"North Hemisphere",39,"2017/18"
126,"US","Influenza",2018,NA,6,NA,"#########",NA,7,NA,NA,64756584,"2018-US",4.056274154,1.945910149,"North Hemisphere",40,"2017/18"
127,"US","Influenza",2018,NA,7,NA,"#########",NA,6.3,NA,NA,64756584,"2018-US",3.611853887,1.840549633,"North Hemisphere",41,"2017/18"
128,"US","Influenza",2018,NA,8,NA,"#########",NA,5.2,NA,NA,64756584,"2018-US",2.913479183,1.648658626,"North Hemisphere",42,"2017/18"
129,"US","Influenza",2018,NA,9,NA,"#########",NA,3.6,NA,NA,64756584,"2018-US",1.897661432,1.280933845,"North Hemisphere",43,"2017/18"
130,"US","Influenza",2018,NA,10,NA,"#########",NA,2.8,NA,NA,64756584,"2018-US",1.389752556,1.029619417,"North Hemisphere",44,"2017/18"
131,"US","Influenza",2018,NA,11,NA,NA,NA,2.8,NA,NA,64756584,"2018-US",1.389752556,1.029619417,"North Hemisphere",45,"2017/18"
132,"US","Influenza",2018,NA,12,NA,NA,NA,2.3,NA,NA,64756584,"2018-US",1.072309508,0.832909123,"North Hemisphere",46,"2017/18"
133,"US","Influenza",2018,NA,13,NA,NA,NA,2.2,NA,NA,64756584,"2018-US",1.008820899,0.78845736,"North Hemisphere",47,"2017/18"
134,"US","Influenza",2018,NA,14,NA,NA,NA,1.9,NA,NA,64756584,"2018-US",0.81835507,0.641853886,"North Hemisphere",48,"2017/18"
135,"US","Influenza",2018,NA,15,NA,NA,NA,1.3,NA,NA,64756584,"2018-US",0.437423413,0.262364264,"North Hemisphere",49,"2017/18"
136,"US","Influenza",2018,NA,16,NA,NA,NA,1,NA,NA,64756584,"2018-US",0.246957585,0,"North Hemisphere",50,"2017/18"
137,"US","Influenza",2018,NA,17,NA,NA,NA,1,NA,NA,64756584,"2018-US",0.246957585,0,"North Hemisphere",51,"2017/18"
138,"US","Influenza",2018,NA,40,NA,NA,NA,0.1,NA,NA,64756584,"2018-US",-0.3244399,-2.302585093,"North Hemisphere",22,"2018/19"
139,"US","Influenza",2018,NA,41,NA,NA,NA,0.1,NA,NA,64756584,"2018-US",-0.3244399,-2.302585093,"North Hemisphere",23,"2018/19"
140,"US","Influenza",2018,NA,42,NA,NA,NA,0.1,NA,NA,64756584,"2018-US",-0.3244399,-2.302585093,"North Hemisphere",24,"2018/19"
141,"US","Influenza",2018,NA,43,NA,NA,NA,0.1,NA,NA,64756584,"2018-US",-0.3244399,-2.302585093,"North Hemisphere",25,"2018/19"
142,"US","Influenza",2018,NA,44,NA,NA,NA,0.2,NA,NA,64756584,"2018-US",-0.260951291,-1.609437912,"North Hemisphere",26,"2018/19"
143,"US","Influenza",2018,NA,45,NA,NA,NA,0.2,NA,NA,64756584,"2018-US",-0.260951291,-1.609437912,"North Hemisphere",27,"2018/19"
144,"US","Influenza",2018,NA,46,NA,NA,NA,0.2,NA,NA,64756584,"2018-US",-0.260951291,-1.609437912,"North Hemisphere",28,"2018/19"
145,"US","Influenza",2018,NA,47,NA,NA,NA,0.3,NA,NA,64756584,"2018-US",-0.197462681,-1.203972804,"North Hemisphere",29,"2018/19"
146,"US","Influenza",2018,NA,48,NA,NA,NA,0.6,NA,NA,64756584,"2018-US",-0.006996853,-0.510825624,"North Hemisphere",30,"2018/19"
147,"US","Influenza",2018,NA,49,NA,NA,NA,0.7,NA,NA,64756584,"2018-US",0.056491757,-0.356674944,"North Hemisphere",31,"2018/19"
148,"US","Influenza",2018,NA,50,NA,NA,NA,1.2,NA,NA,64756584,"2018-US",0.373934804,0.182321557,"North Hemisphere",32,"2018/19"
149,"US","Influenza",2018,NA,51,NA,NA,NA,1.9,NA,NA,64756584,"2018-US",0.81835507,0.641853886,"North Hemisphere",33,"2018/19"
150,"US","Influenza",2018,NA,52,NA,NA,NA,2.9,NA,NA,64756584,"2018-US",1.453241165,1.064710737,"North Hemisphere",34,"2018/19"
151,"US","Influenza",2017,NA,40,NA,"44975",NA,0.1,NA,NA,64756584,"2017-US",-0.3244399,-2.302585093,"North Hemisphere",22,"2017/18"
152,"US","Influenza",2017,NA,41,NA,"44982",NA,0.1,NA,NA,64756584,"2017-US",-0.3244399,-2.302585093,"North Hemisphere",23,"2017/18"
153,"US","Influenza",2017,NA,42,NA,"44989",NA,0.2,NA,NA,64756584,"2017-US",-0.260951291,-1.609437912,"North Hemisphere",24,"2017/18"
154,"US","Influenza",2017,NA,43,NA,"44996",NA,0.2,NA,NA,64756584,"2017-US",-0.260951291,-1.609437912,"North Hemisphere",25,"2017/18"
155,"US","Influenza",2017,NA,44,NA,"45003",NA,0.3,NA,NA,64756584,"2017-US",-0.197462681,-1.203972804,"North Hemisphere",26,"2017/18"
156,"US","Influenza",2017,NA,45,NA,"45010",NA,0.3,NA,NA,64756584,"2017-US",-0.197462681,-1.203972804,"North Hemisphere",27,"2017/18"
157,"US","Influenza",2017,NA,46,NA,"45017",NA,0.4,NA,NA,64756584,"2017-US",-0.133974072,-0.916290732,"North Hemisphere",28,"2017/18"
158,"US","Influenza",2017,NA,47,NA,"45024",NA,0.8,NA,NA,64756584,"2017-US",0.119980366,-0.223143551,"North Hemisphere",29,"2017/18"
159,"US","Influenza",2017,NA,48,NA,"45031",NA,1.2,NA,NA,64756584,"2017-US",0.373934804,0.182321557,"North Hemisphere",30,"2017/18"
160,"US","Influenza",2017,NA,49,NA,"45038",NA,1.4,NA,NA,64756584,"2017-US",0.500912023,0.336472237,"North Hemisphere",31,"2017/18"
161,"US","Influenza",2017,NA,50,NA,"45045",NA,2.3,NA,NA,64756584,"2017-US",1.072309508,0.832909123,"North Hemisphere",32,"2017/18"
162,"US","Influenza",2017,NA,51,NA,"45052",NA,4.6,NA,NA,64756584,"2017-US",2.532547526,1.526056303,"North Hemisphere",33,"2017/18"
163,"US","Influenza",2017,NA,52,NA,"45059",NA,8.2,NA,NA,64756584,"2017-US",4.818137468,2.104134154,"North Hemisphere",34,"2017/18"
164,"Türkiye","Influenza",2024,1,1,"isoweek","45292",12,0.013943532,12,0,86061408,"2024-Türkiye",-0.379075955,-4.272739531,"North Hemisphere",35,"2023/24"
165,"Türkiye","Influenza",2023,12,52,"isoweek","25/12/2023",11,0.012818093,11,0,85816199,"2023-Türkiye",-0.379790481,-4.356897608,"North Hemisphere",34,"2023/24"
166,"Türkiye","Influenza",2023,12,51,"isoweek","18/12/2023",5,0.005826406,5,0,85816199,"2023-Türkiye",-0.384229406,-5.145354969,"North Hemisphere",33,"2023/24"
167,"Türkiye","Influenza",2023,12,50,"isoweek","45242",3,0.003495843,3,0,85816199,"2023-Türkiye",-0.385709047,-5.656180593,"North Hemisphere",32,"2023/24"
168,"Türkiye","Influenza",2023,12,49,"isoweek","45028",2,0.002330562,2,0,85816199,"2023-Türkiye",-0.386448868,-6.061645701,"North Hemisphere",31,"2023/24"
169,"Türkiye","Influenza",2023,10,41,"isoweek","45179",1,0.001165281,0,1,85816199,"2023-Türkiye",-0.387188689,-6.754792881,"North Hemisphere",23,"2023/24"
170,"Türkiye","Influenza",2023,9,39,"isoweek","25/09/2023",1,0.001165281,0,1,85816199,"2023-Türkiye",-0.387188689,-6.754792881,"North Hemisphere",21,"2023/24"
171,"Türkiye","Influenza",2023,6,24,"isoweek","45266",4,0.004661125,0,4,85816199,"2023-Türkiye",-0.384969227,-5.36849852,"North Hemisphere",6,"2023/24"
172,"Türkiye","Influenza",2023,5,20,"isoweek","15/05/2023",1,0.001165281,0,1,85816199,"2023-Türkiye",-0.387188689,-6.754792881,"North Hemisphere",2,"2023/24"
173,"Türkiye","Influenza",2023,5,19,"isoweek","45143",1,0.001165281,0,1,85816199,"2023-Türkiye",-0.387188689,-6.754792881,"North Hemisphere",1,"2023/24"
174,"Türkiye","Influenza",2023,5,18,"isoweek","44931",2,0.002330562,0,2,85816199,"2023-Türkiye",-0.386448868,-6.061645701,"North Hemisphere",52,"2022/23"
175,"Türkiye","Influenza",2023,4,17,"isoweek","24/04/2023",2,0.002330562,0,2,85816199,"2023-Türkiye",-0.386448868,-6.061645701,"North Hemisphere",51,"2022/23"
176,"Türkiye","Influenza",2023,4,16,"isoweek","17/04/2023",3,0.003495843,0,3,85816199,"2023-Türkiye",-0.385709047,-5.656180593,"North Hemisphere",50,"2022/23"
