,Country,Disease,Year,Month,Week_num,Week_type,Week_date,hospitalisation_num,hospitalisation_rate,Flu_A,Flu_B,Population,Year_Country,hospitalisation_rate_scaled,hospitalisation_rate_log,hemisphere
438,England,Influenza,2023,4,18,NA,45040,NA,0.219017088,57,2,56536400,2023-England,-0.248877606,-1.518605525,North Hemisphere
439,England,Influenza,2023,5,19,NA,45047,NA,0.068337739,50,1,56536400,2023-England,-0.34454183,-2.683293117,North Hemisphere
440,England,Influenza,2023,5,20,NA,45054,NA,0.10589578,29,2,56536400,2023-England,-0.320696752,-2.245299876,North Hemisphere
441,England,Influenza,2023,5,21,NA,45061,NA,0.077825591,23,0,56536400,2023-England,-0.338518124,-2.553284969,North Hemisphere
442,England,Influenza,2023,5,22,NA,45068,NA,0.123610944,28,1,56536400,2023-England,-0.30944964,-2.090616194,North Hemisphere
443,England,Influenza,2023,5,23,NA,45075,NA,0.287334323,17,0,56536400,2023-England,-0.205503944,-1.247108853,North Hemisphere
444,England,Influenza,2023,6,24,NA,45082,NA,0.112183549,18,2,56536400,2023-England,-0.316704734,-2.187618919,North Hemisphere
445,England,Influenza,2023,6,25,NA,45089,NA,0.077825591,15,1,56536400,2023-England,-0.338518124,-2.553284969,North Hemisphere
446,England,Influenza,2023,6,26,NA,45096,NA,0.099902727,16,3,56536400,2023-England,-0.324501658,-2.303558296,North Hemisphere
447,England,Influenza,2023,6,27,NA,45103,NA,0.1364737,10,0,56536400,2023-England,-0.301283255,-1.991623357,North Hemisphere
448,England,Influenza,2023,7,28,NA,45110,NA,0.067608073,3,1,56536400,2023-England,-0.345005084,-2.69402788,North Hemisphere
449,England,Influenza,2023,7,29,NA,45117,NA,0.047352318,3,1,56536400,2023-England,-0.357865182,-3.050139506,North Hemisphere
450,England,Influenza,2023,7,30,NA,45124,NA,0.012384396,0,1,56536400,2023-England,-0.380065829,-4.391317986,North Hemisphere
451,England,Influenza,2023,7,31,NA,45131,NA,0.087839201,4,3,56536400,2023-England,-0.332160622,-2.432247397,North Hemisphere
452,England,Influenza,2023,7,32,NA,45138,NA,0.06192198,5,0,56536400,2023-England,-0.348615106,-2.781880073,North Hemisphere
453,England,Influenza,2023,8,33,NA,45145,NA,0.124188654,8,1,56536400,2023-England,-0.30908286,-2.085953466,North Hemisphere
454,England,Influenza,2023,8,34,NA,45152,NA,0.115460873,7,1,56536400,2023-England,-0.314624007,-2.158823568,North Hemisphere
455,England,Influenza,2023,8,35,NA,45159,NA,0.050044332,2,2,56536400,2023-England,-0.356156059,-2.994846026,North Hemisphere
456,England,Influenza,2023,8,36,NA,45166,NA,0.184762374,14,1,56536400,2023-England,-0.270625448,-1.688684744,North Hemisphere
457,England,Influenza,2023,9,37,NA,45173,NA,0.110653087,8,0,56536400,2023-England,-0.317676404,-2.201355314,North Hemisphere
458,England,Influenza,2023,9,38,NA,45180,NA,0.157812461,12,2,56536400,2023-England,-0.287735573,-1.846347907,North Hemisphere
459,England,Influenza,2023,9,39,NA,45187,NA,0.110472962,7,1,56536400,2023-England,-0.317790762,-2.202984476,North Hemisphere
460,England,Influenza,2023,9,40,NA,45194,NA,0.131021947,12,2,56536400,2023-England,-0.304744498,-2.032390435,North Hemisphere
461,England,Influenza,2023,10,41,NA,45201,NA,0.191626608,17,2,56536400,2023-England,-0.266267441,-1.65220655,North Hemisphere
462,England,Influenza,2023,10,42,NA,45208,NA,0.137564227,12,2,56536400,2023-England,-0.300590895,-1.983664365,North Hemisphere
463,England,Influenza,2023,10,43,NA,45215,NA,0.214044333,18,2,56536400,2023-England,-0.252034739,-1.541572122,North Hemisphere
464,England,Influenza,2023,10,44,NA,45222,NA,0.425154269,38,5,56536400,2023-England,-0.118003976,-0.85530319,North Hemisphere
465,England,Influenza,2023,10,45,NA,45229,NA,0.425154269,36,7,56536400,2023-England,-0.118003976,-0.85530319,North Hemisphere
466,England,Influenza,2023,11,46,NA,45236,NA,0.39540568,36,3,56536400,2023-England,-0.136890942,-0.927843003,North Hemisphere
467,England,Influenza,2023,11,47,NA,45243,NA,0.63328141,54,11,56536400,2023-England,0.014133052,-0.45684039,North Hemisphere
468,England,Influenza,2023,11,48,NA,45250,NA,0.907028735,85,4,56536400,2023-England,0.187931422,-0.097581148,North Hemisphere
469,England,Influenza,2023,11,49,NA,45257,NA,2.089574337,209,7,56536400,2023-England,0.938713181,0.736960379,North Hemisphere
470,England,Influenza,2023,12,50,NA,45264,NA,3.49671483,352,17,56536400,2023-England,1.832087113,1.251823908,North Hemisphere
471,England,Influenza,2023,12,51,NA,45271,NA,5.07444191,496,15,56536400,2023-England,2.833764098,1.62421655,North Hemisphere
472,England,Influenza,2023,12,52,NA,45278,NA,6.226804256,539,14,56536400,2023-England,3.565382927,1.828863241,North Hemisphere
473,England,Influenza,2022,1,1,NA,44562,NA,0.007568738,8,2,56536400,2022-England,-0.383123224,-4.883728993,North Hemisphere
474,England,Influenza,2022,1,3,NA,44571,NA,0.007818388,6,3,56536400,2022-England,-0.382964724,-4.851276855,North Hemisphere
475,England,Influenza,2022,1,6,NA,44592,NA,0.028755491,15,0,56536400,2022-England,-0.369672048,-3.548926535,North Hemisphere
476,England,Influenza,2022,2,8,NA,44606,NA,0.008353836,35,0,56536400,2022-England,-0.382624776,-4.785034476,North Hemisphere
477,England,Influenza,2022,2,9,NA,44613,NA,0.008209071,37,0,56536400,2022-England,-0.382716685,-4.802515486,North Hemisphere
478,England,Influenza,2022,2,10,NA,44620,NA,0.008753615,75,1,56536400,2022-England,-0.382370961,-4.738288543,North Hemisphere
479,England,Influenza,2022,6,27,NA,44739,NA,0.068149604,0,0,56536400,2022-England,-0.344661274,-2.686049932,North Hemisphere
480,England,Influenza,2022,7,28,NA,44746,NA,0.239252597,0,0,56536400,2022-England,-0.236030363,-1.430235394,North Hemisphere
481,England,Influenza,2022,7,29,NA,44753,NA,0.179223239,1,0,56536400,2022-England,-0.274142167,-1.719123105,North Hemisphere
482,England,Influenza,2022,7,30,NA,44760,NA,0.115624636,0,0,56536400,2022-England,-0.314520036,-2.157406231,North Hemisphere
483,England,Influenza,2022,7,31,NA,44767,NA,0.106339276,1,0,56536400,2022-England,-0.320415182,-2.241120579,North Hemisphere
484,England,Influenza,2022,8,32,NA,44774,NA,0.21721901,0,0,56536400,2022-England,-0.250019181,-1.526849172,North Hemisphere
485,England,Influenza,2022,8,33,NA,44781,NA,0.123338677,0,0,56536400,2022-England,-0.309622499,-2.092821236,North Hemisphere
486,England,Influenza,2022,8,34,NA,44788,NA,0.080937244,0,1,56536400,2022-England,-0.336542579,-2.51408119,North Hemisphere
487,England,Influenza,2022,8,35,NA,44795,NA,0.180088624,2,0,56536400,2022-England,-0.273592747,-1.714306194,North Hemisphere
488,England,Influenza,2022,8,36,NA,44802,NA,0.273142993,0,0,56536400,2022-England,-0.214513822,-1.297759837,North Hemisphere
489,England,Influenza,2022,9,37,NA,44809,NA,0.206012517,1,1,56536400,2022-England,-0.257134027,-1.57981835,North Hemisphere
490,England,Influenza,2022,9,38,NA,44816,NA,0.299243748,3,4,56536400,2022-England,-0.197942815,-1.206496827,North Hemisphere
491,England,Influenza,2022,9,39,NA,44823,NA,0.431819111,7,3,56536400,2022-England,-0.113772561,-0.839748503,North Hemisphere
492,England,Influenza,2022,9,40,NA,44830,NA,0.656924248,23,5,56536400,2022-England,0.029143561,-0.420186567,North Hemisphere
493,England,Influenza,2022,10,41,NA,44837,NA,0.965273738,20,3,56536400,2022-England,0.224910364,-0.035343552,North Hemisphere
494,England,Influenza,2022,10,42,NA,44844,NA,1.057606697,23,4,56536400,2022-England,0.283531276,0.056008522,North Hemisphere
495,England,Influenza,2022,10,43,NA,44851,NA,1.178734899,12,3,56536400,2022-England,0.360433887,0.164441744,North Hemisphere
496,England,Influenza,2022,10,44,NA,44858,NA,1.36749661,6,3,56536400,2022-England,0.480276073,0.312981776,North Hemisphere
497,England,Influenza,2022,10,45,NA,44865,NA,1.665282726,14,9,56536400,2022-England,0.669336337,0.509994914,North Hemisphere
498,England,Influenza,2022,11,46,NA,44872,NA,2.632439852,9,3,56536400,2022-England,1.283370948,0.967911117,North Hemisphere
499,England,Influenza,2022,11,47,NA,44879,NA,3.21496892,8,7,56536400,2022-England,1.653210553,1.16781769,North Hemisphere
500,England,Influenza,2022,11,48,NA,44886,NA,4.849140644,29,3,56536400,2022-England,2.690723457,1.578801502,North Hemisphere
501,England,Influenza,2022,11,49,NA,44893,NA,8.389370918,24,5,56536400,2022-England,4.93836643,2.126965538,North Hemisphere
502,England,Influenza,2022,12,50,NA,44900,NA,12.66490746,30,4,56536400,2022-England,7.652845129,2.538834977,North Hemisphere
503,England,Influenza,2022,12,51,NA,44907,NA,18.09448814,35,1,56536400,2022-England,11.1000104,2.895607369,North Hemisphere
504,England,Influenza,2022,12,52,NA,44914,NA,12.68917084,16,0,56536400,2022-England,7.668249611,2.54074894,North Hemisphere
505,England,Influenza,2021,1,1,NA,44197,NA,0.00740803,NA,NA,56536400,2021-England,-0.383225254,-4.905190687,North Hemisphere
506,England,Influenza,2021,1,3,NA,44207,NA,0.007647024,NA,NA,56536400,2021-England,-0.38307352,-4.873438665,North Hemisphere
507,England,Influenza,2021,2,6,NA,44228,NA,0.02798661,NA,NA,56536400,2021-England,-0.3701602,-3.576029086,North Hemisphere
508,England,Influenza,2021,2,8,NA,44242,NA,0.008158489,NA,NA,56536400,2021-England,-0.382748798,-4.808696283,North Hemisphere
509,England,Influenza,2021,2,9,NA,44249,NA,0.00802036,NA,NA,56536400,2021-England,-0.382836495,-4.825771967,North Hemisphere
510,England,Influenza,2021,3,10,NA,44256,NA,0.008539364,NA,NA,56536400,2021-England,-0.382506986,-4.763068777,North Hemisphere
511,England,Influenza,2021,7,29,NA,44389,NA,0.008951265,1,0,56536400,2021-England,-0.382245476,-4.715960375,North Hemisphere
512,England,Influenza,2021,7,31,NA,44403,NA,0.008897768,1,0,56536400,2021-England,-0.38227944,-4.721954783,North Hemisphere
513,England,Influenza,2021,8,34,NA,44424,NA,0.009106746,0,1,56536400,2021-England,-0.382146763,-4.698739828,North Hemisphere
514,England,Influenza,2021,8,35,NA,44431,NA,0.017763188,2,0,56536400,2021-England,-0.376650909,-4.030627047,North Hemisphere
515,England,Influenza,2021,9,37,NA,44445,NA,0.018399129,1,1,56536400,2021-England,-0.376247159,-3.995451969,North Hemisphere
516,England,Influenza,2021,9,38,NA,44452,NA,0.05780445,3,4,56536400,2021-England,-0.351229268,-2.85068951,North Hemisphere
517,England,Influenza,2021,9,39,NA,44459,NA,0.088714473,7,3,56536400,2021-England,-0.331604925,-2.422332236,North Hemisphere
518,England,Influenza,2021,9,40,NA,44466,NA,0.009354369,23,5,56536400,2021-England,-0.381989551,-4.671911779,North Hemisphere
519,England,Influenza,2021,10,41,NA,44473,NA,0.024497527,20,3,56536400,2021-England,-0.37237537,-3.7091831,North Hemisphere
520,England,Influenza,2021,10,42,NA,44480,NA,0.050523474,23,4,56536400,2021-England,-0.355851859,-2.985317225,North Hemisphere
521,England,Influenza,2021,10,43,NA,44487,NA,0.032297937,12,3,56536400,2021-England,-0.367422999,-3.432751926,North Hemisphere
522,England,Influenza,2021,11,45,NA,44501,NA,0.008422154,14,9,56536400,2021-England,-0.382581401,-4.776889655,North Hemisphere
523,England,Influenza,2021,11,47,NA,44515,NA,0.053901387,8,7,56536400,2021-England,-0.353707269,-2.920599071,North Hemisphere
524,England,Influenza,2021,11,48,NA,44522,NA,0.030959484,29,3,56536400,2021-England,-0.368272764,-3.475075899,North Hemisphere
525,England,Influenza,2021,11,49,NA,44529,NA,0.015311066,24,5,56536400,2021-England,-0.378207727,-4.179179461,North Hemisphere
526,England,Influenza,2021,12,50,NA,44536,NA,0.007384706,30,4,56536400,2021-England,-0.383240063,-4.908344211,North Hemisphere
527,England,Influenza,2021,12,51,NA,44543,NA,0.007583406,35,1,56536400,2021-England,-0.383113911,-4.881792853,North Hemisphere
528,England,Influenza,2021,12,52,NA,44550,NA,0.026143192,16,0,56536400,2021-England,-0.371330561,-3.644166479,North Hemisphere
529,England,Influenza,2020,1,1,NA,43831,NA,4.140810013,416,6,56550000,2020-England,2.241014189,1.420891424,North Hemisphere
530,England,Influenza,2020,1,2,NA,43836,NA,2.293810368,7,29,56550000,2020-England,1.068379797,0.830214351,North Hemisphere
531,England,Influenza,2020,1,3,NA,43843,NA,1.254790902,611,1,56550000,2020-England,0.408720786,0.226968947,North Hemisphere
532,England,Influenza,2020,1,4,NA,43850,NA,0.889998376,88,4,56550000,2020-England,0.177119084,-0.116535641,North Hemisphere
533,England,Influenza,2020,1,5,NA,43857,NA,1.178441525,176,12,56550000,2020-England,0.360247628,0.164192824,North Hemisphere
534,England,Influenza,2020,2,6,NA,43864,NA,0.813726485,82,0,56550000,2020-England,0.12869512,-0.206130983,North Hemisphere
535,England,Influenza,2020,2,7,NA,43871,NA,0.839780748,47,7,56550000,2020-England,0.14523661,-0.174614436,North Hemisphere
536,England,Influenza,2020,2,8,NA,43878,NA,0.781551778,49,8,56550000,2020-England,0.108267847,-0.246473876,North Hemisphere
537,England,Influenza,2020,2,9,NA,43885,NA,1.007607579,63,11,56550000,2020-England,0.251787531,0.007578788,North Hemisphere
538,England,Influenza,2020,3,10,NA,43892,NA,0.856470644,47,6,56550000,2020-England,0.155832793,-0.154935236,North Hemisphere
539,England,Influenza,2020,3,11,NA,43899,NA,0.572581291,NA,NA,56550000,2020-England,-0.02440461,-0.55760056,North Hemisphere
540,England,Influenza,2020,3,12,NA,43906,NA,0.149701938,NA,NA,56550000,2020-England,-0.292884831,-1.899109042,North Hemisphere
541,England,Influenza,2020,3,13,NA,43913,NA,0.130194321,NA,NA,56550000,2020-England,-0.305269946,-2.038727166,North Hemisphere
542,England,Influenza,2020,3,14,NA,43920,NA,0.024510993,NA,NA,56550000,2020-England,-0.372366821,-3.708633581,North Hemisphere
543,England,Influenza,2020,9,40,NA,44102,NA,0.008758853,NA,NA,56550000,2020-England,-0.382367636,-4.737690297,North Hemisphere
544,England,Influenza,2020,10,41,NA,44109,NA,0.023125019,NA,NA,56550000,2020-England,-0.373246757,-3.766840177,North Hemisphere
545,England,Influenza,2020,10,42,NA,44116,NA,0.049332816,NA,NA,56550000,2020-England,-0.356607791,-3.009165777,North Hemisphere
546,England,Influenza,2020,10,43,NA,44123,NA,0.031567365,NA,NA,56550000,2020-England,-0.367886829,-3.455631447,North Hemisphere
547,England,Influenza,2020,11,45,NA,44137,NA,0.008223638,NA,NA,56550000,2020-England,-0.382707436,-4.800742596,North Hemisphere
548,England,Influenza,2020,11,47,NA,44151,NA,0.052548327,NA,NA,56550000,2020-England,-0.354566308,-2.946022027,North Hemisphere
549,England,Influenza,2020,11,48,NA,44158,NA,0.030287579,NA,NA,56550000,2020-England,-0.368699347,-3.497017594,North Hemisphere
550,England,Influenza,2020,11,49,NA,44165,NA,0.014982318,NA,NA,56550000,2020-England,-0.378416445,-4.200884602,North Hemisphere
551,England,Influenza,2020,12,50,NA,44172,NA,0.007231639,NA,NA,56550000,2020-England,-0.383337243,-4.929289542,North Hemisphere
552,England,Influenza,2020,12,51,NA,44179,NA,0.007422082,NA,NA,56550000,2020-England,-0.383216333,-4.903295714,North Hemisphere
553,England,Influenza,2020,12,52,NA,44186,NA,0.026143191,NA,NA,56550000,2020-England,-0.371330561,-3.64416649,North Hemisphere
554,England,Influenza,2019,1,1,NA,43466,NA,3.173107624,166,0,56287000,2019-England,1.626633398,1.154711431,North Hemisphere
555,England,Influenza,2019,1,2,NA,43472,NA,4.257687092,286,3,56287000,2019-England,2.315217821,1.448726077,North Hemisphere
556,England,Influenza,2019,1,3,NA,43479,NA,4.510522366,423,0,56287000,2019-England,2.475739421,1.506412971,North Hemisphere
557,England,Influenza,2019,1,4,NA,43486,NA,5.333123684,475,15,56287000,2019-England,2.997997559,1.673937124,North Hemisphere
558,England,Influenza,2019,1,5,NA,43493,NA,5.394525051,577,0,56287000,2019-England,3.036980433,1.68538456,North Hemisphere
559,England,Influenza,2019,2,6,NA,43500,NA,6.069936752,623,6,56287000,2019-England,3.46578993,1.803348185,North Hemisphere
560,England,Influenza,2019,2,7,NA,43507,NA,5.254179478,705,0,56287000,2019-England,2.94787698,1.659023851,North Hemisphere
561,England,Influenza,2019,2,8,NA,43514,NA,3.684065819,584,9,56287000,2019-England,1.951033651,1.304016984,North Hemisphere
562,England,Influenza,2019,2,9,NA,43521,NA,1.868347645,461,13,56287000,2019-England,0.79825943,0.625054428,North Hemisphere
563,England,Influenza,2019,3,10,NA,43528,NA,1.359746099,150,0,56287000,2019-England,0.475355381,0.30729799,North Hemisphere
564,England,Influenza,2019,3,11,NA,43535,NA,1.333280921,213,0,56287000,2019-England,0.458553007,0.287642762,North Hemisphere
565,England,Influenza,2019,3,12,NA,43542,NA,1.014170885,128,11,56287000,2019-England,0.255954483,0.014071417,North Hemisphere
566,England,Influenza,2019,3,13,NA,43549,NA,0.936513901,105,5,56287000,2019-England,0.206651144,-0.065590914,North Hemisphere
567,England,Influenza,2019,4,14,NA,43556,NA,0.755605459,114,0,56287000,2019-England,0.091794889,-0.280235919,North Hemisphere
568,England,Influenza,2019,4,15,NA,43563,NA,0.620370805,83,2,56287000,2019-England,0.005936288,-0.477437907,North Hemisphere
569,England,Influenza,2019,4,16,NA,43570,NA,0.56037122,64,15,56287000,2019-England,-0.032156614,-0.579155822,North Hemisphere
570,England,Influenza,2019,4,17,NA,43577,NA,0.689621806,51,1,56287000,2019-England,0.049902786,-0.371611939,North Hemisphere
571,England,Influenza,2019,4,18,NA,43584,NA,0.241217539,72,1,56287000,2019-England,-0.234782848,-1.422056101,North Hemisphere
572,England,Influenza,2019,5,19,NA,43591,NA,0.16997236,0,17,56287000,2019-England,-0.280015422,-1.772119443,North Hemisphere
573,England,Influenza,2019,5,20,NA,43598,NA,0.226629823,39,6,56287000,2019-England,-0.244044386,-1.484437328,North Hemisphere
574,England,Influenza,2019,9,40,NA,43738,NA,0.035616945,NA,NA,56287000,2019-England,-0.365315806,-3.334933759,North Hemisphere
575,England,Influenza,2019,10,41,NA,43745,NA,0.293593397,3,0,56287000,2019-England,-0.201530145,-1.225559473,North Hemisphere
576,England,Influenza,2019,10,42,NA,43752,NA,0.221628025,10,0,56287000,2019-England,-0.247219959,-1.506754867,North Hemisphere
577,England,Influenza,2019,10,43,NA,43759,NA,0.630368474,13,0,56287000,2019-England,0.012283669,-0.461450751,North Hemisphere
578,England,Influenza,2019,10,44,NA,43766,NA,0.505224577,38,0,56287000,2019-England,-0.067168451,-0.682752242,North Hemisphere
579,England,Influenza,2019,11,45,NA,43773,NA,0.824634121,30,0,56287000,2019-England,0.135620227,-0.192815481,North Hemisphere
580,England,Influenza,2019,11,46,NA,43780,NA,1.358892783,43,0,56287000,2019-England,0.474813622,0.306670238,North Hemisphere
581,England,Influenza,2019,11,47,NA,43787,NA,2.815317032,94,8,56287000,2019-England,1.399477126,1.035074878,North Hemisphere
582,England,Influenza,2019,11,48,NA,43794,NA,4.034948959,242,0,56287000,2019-England,2.173804478,1.394993652,North Hemisphere
583,England,Influenza,2019,12,49,NA,43801,NA,5.396871278,121,6,56287000,2019-England,3.03847002,1.685819393,North Hemisphere
584,England,Influenza,2019,12,50,NA,43808,NA,6.636830404,402,1,56287000,2019-England,3.825702827,1.892634501,North Hemisphere
585,England,Influenza,2019,12,51,NA,43815,NA,7.49547883,388,6,56287000,2019-England,4.370846773,2.014300016,North Hemisphere
586,England,Influenza,2019,12,52,NA,43822,NA,6.537939594,357,4,56287000,2019-England,3.762918427,1.877622069,North Hemisphere
587,England,Influenza,2018,1,1,NA,43101,NA,6.33164978,NA,NA,55977200,2018-England,3.631947893,1.845560831,North Hemisphere
588,England,Influenza,2018,1,2,NA,43108,NA,7.899334908,NA,NA,55977200,2018-England,4.627249381,2.066778567,North Hemisphere
589,England,Influenza,2018,1,3,NA,43115,NA,7.015627384,NA,NA,55977200,2018-England,4.066195763,1.948140144,North Hemisphere
590,England,Influenza,2018,1,4,NA,43122,NA,6.764148235,1838,1694,55977200,2018-England,3.906535148,1.911636346,North Hemisphere
591,England,Influenza,2018,1,5,NA,43129,NA,5.644618988,442,647,55977200,2018-England,3.195761596,1.7307027,North Hemisphere
592,England,Influenza,2018,2,6,NA,43136,NA,5.494086742,320,493,55977200,2018-England,3.100190766,1.703672376,North Hemisphere
593,England,Influenza,2018,2,7,NA,43143,NA,6.247442245,277,315,55977200,2018-England,3.5784857,1.832172139,North Hemisphere
594,England,Influenza,2018,2,8,NA,43150,NA,6.21587801,362,507,55977200,2018-England,3.558446006,1.827106988,North Hemisphere
595,England,Influenza,2018,2,9,NA,43157,NA,4.20087719,321,267,55977200,2018-England,2.279150004,1.435293358,North Hemisphere
596,England,Influenza,2018,3,10,NA,43164,NA,3.774698257,334,264,55977200,2018-England,2.008574926,1.328320448,North Hemisphere
597,England,Influenza,2018,3,11,NA,43171,NA,3.279495955,138,144,55977200,2018-England,1.69417787,1.187689738,North Hemisphere
598,England,Influenza,2018,3,12,NA,43178,NA,2.941752434,119,36,55977200,2018-England,1.479749205,1.07900547,North Hemisphere
599,England,Influenza,2018,3,13,NA,43185,NA,2.548103809,321,231,55977200,2018-England,1.229827167,0.935349478,North Hemisphere
600,England,Influenza,2018,4,14,NA,43192,NA,2.117745161,179,145,55977200,2018-England,0.956598445,0.750351919,North Hemisphere
601,England,Influenza,2018,4,15,NA,43199,NA,1.04544878,144,58,55977200,2018-England,0.275812383,0.044446248,North Hemisphere
602,England,Influenza,2018,4,16,NA,43206,NA,0.605688632,110,36,55977200,2018-England,-0.00338522,-0.501389234,North Hemisphere
603,England,Influenza,2018,4,17,NA,43213,NA,0.297031611,64,7,55977200,2018-England,-0.19934727,-1.213916711,North Hemisphere
604,England,Influenza,2018,4,18,NA,43220,NA,0.141327351,86,32,55977200,2018-England,-0.29820174,-1.956676441,North Hemisphere
605,England,Influenza,2018,5,19,NA,43227,NA,0.090583801,86,33,55977200,2018-England,-0.330418114,-2.401479879,North Hemisphere
606,England,Influenza,2018,5,20,NA,43234,NA,0.086577043,88,43,55977200,2018-England,-0.332961949,-2.446720591,North Hemisphere
607,England,Influenza,2018,10,40,NA,43374,NA,0.038953546,NA,NA,55977200,2018-England,-0.363197445,-3.245385471,North Hemisphere
608,England,Influenza,2018,10,41,NA,43381,NA,0.069350608,2,0,55977200,2018-England,-0.343898773,-2.668580365,North Hemisphere
609,England,Influenza,2018,10,42,NA,43388,NA,0.019476773,0,0,55977200,2018-England,-0.375562977,-3.938532652,North Hemisphere
610,England,Influenza,2018,10,43,NA,43395,NA,0.073250532,10,2,55977200,2018-England,-0.341422766,-2.613869768,North Hemisphere
611,England,Influenza,2018,10,44,NA,43402,NA,0.073976278,11,3,55977200,2018-England,-0.340962,-2.604010805,North Hemisphere
612,England,Influenza,2018,11,45,NA,43409,NA,0.165552586,5,0,55977200,2018-England,-0.282821475,-1.798466394,North Hemisphere
613,England,Influenza,2018,11,46,NA,43416,NA,0.18312633,0,0,55977200,2018-England,-0.271664149,-1.697579036,North Hemisphere
614,England,Influenza,2018,11,47,NA,43423,NA,0.240137368,26,12,55977200,2018-England,-0.235468634,-1.426544153,North Hemisphere
615,England,Influenza,2018,11,48,NA,43430,NA,0.347940028,23,0,55977200,2018-England,-0.167026224,-1.055725147,North Hemisphere
616,England,Influenza,2018,12,49,NA,43437,NA,0.476128489,37,2,55977200,2018-England,-0.085641153,-0.742067526,North Hemisphere
617,England,Influenza,2018,12,50,NA,43444,NA,0.721094549,53,0,55977200,2018-England,0.069884392,-0.326985014,North Hemisphere
618,England,Influenza,2018,12,51,NA,43451,NA,0.952221453,75,1,55977200,2018-England,0.21662365,-0.048957653,North Hemisphere
619,England,Influenza,2018,12,52,NA,43458,NA,2.134305716,74,0,55977200,2018-England,0.967112511,0.758141402,North Hemisphere
620,England,Influenza,2017,1,1,NA,42736,NA,2.30433388,NA,NA,55619400,2017-England,1.075061028,0.834791646,North Hemisphere
621,England,Influenza,2017,1,2,NA,42737,NA,2.381505783,NA,NA,55619400,2017-England,1.124056397,0.86773297,North Hemisphere
622,England,Influenza,2017,1,3,NA,42744,NA,2.134076611,NA,NA,55619400,2017-England,0.966967056,0.758034052,North Hemisphere
623,England,Influenza,2017,1,4,NA,42751,NA,2.36604146,NA,NA,55619400,2017-England,1.114238313,0.861218289,North Hemisphere
624,England,Influenza,2017,1,5,NA,42758,NA,2.582541985,NA,NA,55619400,2017-England,1.251691486,0.948774179,North Hemisphere
625,England,Influenza,2017,1,6,NA,42765,NA,1.691464689,NA,NA,55619400,2017-England,0.685958901,0.525594833,North Hemisphere
626,England,Influenza,2017,2,7,NA,42772,NA,1.773841419,NA,NA,55619400,2017-England,0.738258742,0.573147488,North Hemisphere
627,England,Influenza,2017,2,8,NA,42779,NA,1.514543025,NA,NA,55619400,2017-England,0.573633797,0.41511376,North Hemisphere
628,England,Influenza,2017,2,9,NA,42786,NA,0.616329411,NA,NA,55619400,2017-England,0.003370463,-0.4839737,North Hemisphere
629,England,Influenza,2017,2,10,NA,42793,NA,0.523885329,NA,NA,55619400,2017-England,-0.055320999,-0.646482456,North Hemisphere
630,England,Influenza,2017,3,11,NA,42800,NA,0.192091287,NA,NA,55619400,2017-England,-0.265972423,-1.649784567,North Hemisphere
631,England,Influenza,2017,3,12,NA,42807,NA,0.104928473,NA,NA,55619400,2017-England,-0.321310881,-2.25447637,North Hemisphere
632,England,Influenza,2017,3,13,NA,42814,NA,0.185640807,NA,NA,55619400,2017-England,-0.270067743,-1.683941617,North Hemisphere
633,England,Influenza,2017,3,14,NA,42821,NA,0.075886669,NA,NA,55619400,2017-England,-0.339749119,-2.578514249,North Hemisphere
634,England,Influenza,2017,4,15,NA,42828,NA,0.10932833,NA,NA,55619400,2017-England,-0.318517473,-2.213399723,North Hemisphere
635,England,Influenza,2017,4,16,NA,42835,NA,0.110623228,NA,NA,55619400,2017-England,-0.317695361,-2.201625194,North Hemisphere
636,England,Influenza,2017,4,17,NA,42842,NA,0.076967437,NA,NA,55619400,2017-England,-0.339062954,-2.564372843,North Hemisphere
637,England,Influenza,2017,4,18,NA,42849,NA,0.143754228,NA,NA,55619400,2017-England,-0.296660949,-1.939650188,North Hemisphere
638,England,Influenza,2017,5,19,NA,42856,NA,0.148816094,NA,NA,55619400,2017-England,-0.293447241,-1.905044004,North Hemisphere
639,England,Influenza,2017,5,20,NA,42863,NA,0.069057197,NA,NA,55619400,2017-England,-0.344085056,-2.672820176,North Hemisphere
640,England,Influenza,2017,9,40,NA,43003,NA,0.137391984,NA,NA,55619400,2017-England,-0.30070025,-1.984917242,North Hemisphere
641,England,Influenza,2017,10,41,NA,43010,NA,0.081328787,NA,NA,55619400,2017-England,-0.336293994,-2.509255241,North Hemisphere
642,England,Influenza,2017,10,42,NA,43017,NA,0.062873028,NA,NA,55619400,2017-England,-0.348011299,-2.766638015,North Hemisphere
643,England,Influenza,2017,10,43,NA,43024,NA,0.107838318,NA,NA,55619400,2017-England,-0.319463461,-2.227122229,North Hemisphere
644,England,Influenza,2017,10,44,NA,43031,NA,0.047512021,NA,NA,55619400,2017-England,-0.357763788,-3.046772526,North Hemisphere
645,England,Influenza,2017,10,45,NA,43038,NA,0.067972936,NA,NA,55619400,2017-England,-0.344773438,-2.688645653,North Hemisphere
646,England,Influenza,2017,11,46,NA,43045,NA,0.24530822,NA,NA,55619400,2017-England,-0.232185732,-1.405239818,North Hemisphere
647,England,Influenza,2017,11,47,NA,43052,NA,0.34659797,NA,NA,55619400,2017-England,-0.167878278,-1.059589759,North Hemisphere
648,England,Influenza,2017,11,48,NA,43059,NA,0.532363534,NA,NA,55619400,2017-England,-0.049938305,-0.630428688,North Hemisphere
